token_id,session_number,speaker1,speaker2,speaker1_id,speaker2_id,speaker1_gender,speaker2_gender,word_start_time,word_end_time,word_number_in_ipu,word_number_in_turn,word_number_in_task,total_number_of_words_in_ipu,total_number_of_words_in_turn,total_number_of_words_in_task,silence_before_word,silence_after_word,word,word_pos_tag,word_pos_tag_simplified,word_duration,word_number_of_syllables,word_speaking_rate_syllables_per_sec,word_speaking_rate_syllables_per_sec_speaker_normalized,word_speaking_rate_phones_per_sec,word_speaking_rate_phones_per_sec_speaker_normalized,word_tobi_break_index,word_tobi_pitch_accent,word_tobi_phrase_accent,word_tobi_boundary_tone,word_tobi_phrase_accent_boundary_tone,word_tobi_hif0_time,Stanford_PoS,Coreference_IDs
s02.cards.1.B.125.19,2,B,A,104,103,m,f,125.185414,125.245414,13,13,23,14,23,33,0.0,0.0,the,DT,O,0.06,1,16.6667,7.5367,33.3333,5.5823,1,_,_,_,_,,DT,
s02.cards.1.B.125.25,2,B,A,104,103,m,f,125.245414,125.737826,14,14,24,14,23,33,0.0,0.0876,left,JJ,J,0.4924,1,2.0308,-1.3701,8.1233,-0.4325,4,L*,L-,H%,L-H%,,NN,
s02.cards.1.B.125.83,2,B,A,104,103,m,f,125.825414,126.255414,1,15,25,1,23,33,0.0876,0.32,and,CC,O,0.43,1,2.3256,-1.1907,6.3953,-0.8448,3p,H*,L-,_,L-,125.9104,CC,
s02.cards.1.B.126.58,2,B,A,104,103,m,f,126.575414,127.085414,1,16,26,1,23,33,0.32,0.85,um,UH,O,0.51,1,1.9608,-1.4127,3.9216,-1.435,4,L*,L-,L%,L-L%,,,
s02.cards.1.B.127.94,2,B,A,104,103,m,f,127.935414,128.487683,1,17,27,2,23,33,0.85,0.0,dollar,NN,N,0.5523,2,3.6214,-0.4021,7.6955,-0.5345,3,H*,!H-,_,!H-,128.082,NN,
s02.cards.1.B.128.49,2,B,A,104,103,m,f,128.487683,128.92806399999998,2,18,28,2,23,33,0.0,0.3774,or,CC,O,0.4404,1,2.2708,-1.2241,3.0277,-1.6482,4,L*,L-,H%,L-H%,,CC,
s02.cards.1.B.129.31,2,B,A,104,103,m,f,129.30541399999998,129.46541399999998,1,19,29,4,23,33,0.3774,0.0,like,IN,O,0.16,1,6.25,1.1975,18.75,2.1029,1,_,_,_,_,,IN,
s02.cards.1.B.129.47,2,B,A,104,103,m,f,129.46541399999998,129.765414,2,20,30,4,23,33,0.0,0.0,paper,NN,N,0.3,2,6.6667,1.4511,14.4444,1.0757,1,H*,_,_,_,129.5822,NN,
s02.cards.1.B.129.77,2,B,A,104,103,m,f,129.765414,130.285414,3,21,31,4,23,33,0.0,0.0,currency,NN,N,0.52,3,5.7692,0.905,12.5,0.6117,1,!H*,_,_,_,,NN,
s02.cards.1.B.130.29,2,B,A,104,103,m,f,130.285414,130.56541399999998,4,22,32,4,23,33,0.0,0.74,and,CC,O,0.28,1,3.5714,-0.4325,9.8214,-0.0273,3,_,L-,_,L-,,CC,
s02.cards.1.B.131.31,2,B,A,104,103,m,f,131.30541399999998,131.925414,1,23,33,1,23,33,0.74,3.7507,coins,NNS,N,0.62,1,1.6129,-1.6244,6.4516,-0.8313,4,L*,L-,L%,L-L%,,NNS,
s02.cards.1.B.135.68,2,B,A,104,103,m,f,135.676094,135.936094,1,1,1,5,13,13,3.7507,0.0,um,UH,O,0.26,1,3.8462,-0.2654,7.6923,-0.5353,4-,H*,H-,L%,H-L%,135.7259,,
s02.cards.1.B.135.94,2,B,A,104,103,m,f,135.936094,135.996094,2,2,2,5,13,13,0.0,0.0,the,DT,O,0.06,1,16.6667,7.5367,33.3333,5.5823,1,_,_,_,_,,DT,
s02.cards.1.B.136.00,2,B,A,104,103,m,f,135.996094,136.212622,3,3,3,5,13,13,0.0,0.0,blue,JJ,J,0.2165,1,4.6183,0.2046,13.855,0.935,1,H*,_,_,_,136.1835,JJ,
s02.cards.1.B.136.21,2,B,A,104,103,m,f,136.212622,136.786094,4,4,4,5,13,13,0.0,0.0,lion,NN,N,0.5735,2,3.4875,-0.4836,6.9751,-0.7064,3,!H*,H-,_,H-,,NN,
s02.cards.1.B.136.79,2,B,A,104,103,m,f,136.786094,137.514575,5,5,5,5,13,13,0.0,0.5515,again,RB,R,0.7285,2,2.7454,-0.9352,5.4909,-1.0605,4,H*,L-,H%,L-H%,136.9458,RB,
s02.cards.1.B.138.07,2,B,A,104,103,m,f,138.066094,138.246094,1,6,6,4,13,13,0.5515,0.0,and,CC,O,0.18,1,5.5556,0.7749,15.2778,1.2745,1,_,_,_,_,138.1162,CC,
s02.cards.1.B.138.25,2,B,A,104,103,m,f,138.246094,138.806094,2,7,7,4,13,13,0.0,0.0,then,RB,R,0.56,1,1.7857,-1.5193,5.3571,-1.0925,4,H+!H*,H-,L%,H-L%,,RB,
s02.cards.1.B.138.81,2,B,A,104,103,m,f,138.806094,138.906094,3,8,8,4,13,13,0.0,0.0,a,DT,O,0.1,1,10.0,3.4796,10.0,0.0153,1,_,_,_,_,,DT,
s02.cards.1.B.138.91,2,B,A,104,103,m,f,138.906094,139.626094,4,9,9,4,13,13,0.0,1.35,lemon,NN,N,0.72,2,2.7778,-0.9155,6.9444,-0.7137,4,H*,L-,H%,L-H%,139.0617,JJ,
s02.cards.1.B.140.98,2,B,A,104,103,m,f,140.976094,141.08418600000005,1,10,10,4,13,13,1.35,0.0,and,CC,O,0.1081,1,9.2514,3.0241,25.4413,3.6994,1,_,_,_,_,141.0469,CC,
s02.cards.1.B.141.08,2,B,A,104,103,m,f,141.08418600000005,141.256094,2,11,11,4,13,13,0.0,0.0,then,RB,R,0.1719,1,5.8171,0.9341,17.4512,1.793,1,H+!H*,_,_,_,,RB,
s02.cards.1.B.141.26,2,B,A,104,103,m,f,141.256094,141.456094,3,12,12,4,13,13,0.0,0.0,an,DT,O,0.2,1,5.0,0.4368,10.0,0.0153,1,_,_,_,_,,DT,
s02.cards.1.B.141.46,2,B,A,104,103,m,f,141.456094,141.867479,4,13,13,4,13,13,0.0,3.412,eye,NN,N,0.4114,1,2.4308,-1.1267,2.4308,-1.7906,4,L*,L-,H%,L-H%,,NN,172
s02.cards.1.B.145.28,2,B,A,104,103,m,f,145.279495,145.93479299999996,1,1,1,1,12,12,3.412,0.0559,um,UH,O,0.6553,1,1.526,-1.6773,3.052,-1.6424,4,H*,H-,L%,H-L%,145.3254,,
s02.cards.1.B.145.99,2,B,A,104,103,m,f,145.990675,146.159495,1,2,2,2,12,12,0.0559,0.0,the,DT,O,0.1688,1,5.9235,0.9988,11.8469,0.4559,1,_,_,_,_,,DT,
s02.cards.1.B.146.16,2,B,A,104,103,m,f,146.159495,146.799495,2,3,3,2,12,12,0.0,0.53,Greek,NNP,N,0.64,1,1.5625,-1.6551,6.25,-0.8794,2p,H*,_,_,_,146.4169,JJ,
s02.cards.1.B.147.33,2,B,A,104,103,m,f,147.329495,148.10949499999995,1,4,4,1,12,12,0.53,0.4025,vase,NNP,N,0.78,1,1.2821,-1.8258,3.8462,-1.453,4,!H*,H-,L%,H-L%,,NN,
s02.cards.1.B.148.51,2,B,A,104,103,m,f,148.511968,148.573003,1,5,5,3,12,12,0.4025,0.0,the,DT,O,0.061,1,16.384,7.3647,32.7681,5.4475,1,_,_,_,_,,DT,229
s02.cards.1.B.148.57,2,B,A,104,103,m,f,148.573003,148.879495,2,6,6,3,12,12,0.0,0.0,blue,JJ,J,0.3065,1,3.2627,-0.6204,9.7882,-0.0353,1,H*,_,_,_,148.6823,JJ,229
s02.cards.1.B.148.88,2,B,A,104,103,m,f,148.879495,149.426016,3,7,7,3,12,12,0.0,0.0535,crescent,NN,N,0.5465,2,3.6595,-0.3789,11.8934,0.467,4,!H*,H-,L%,H-L%,,NN,229
s02.cards.1.B.149.48,2,B,A,104,103,m,f,149.479495,149.575381,1,8,8,5,12,12,0.0535,0.0,and,CC,O,0.0959,1,10.4291,3.7407,28.6799,4.4721,1,_,_,_,_,,CC,
s02.cards.1.B.149.58,2,B,A,104,103,m,f,149.575381,149.739495,2,9,9,5,12,12,0.0,0.0,then,RB,R,0.1641,1,6.0933,1.1022,18.28,1.9908,1,L*,_,_,_,,RB,
s02.cards.1.B.149.74,2,B,A,104,103,m,f,149.739495,149.809495,3,10,10,5,12,12,0.0,0.0,the,DT,O,0.07,1,14.2857,6.0878,28.5714,4.4462,1,_,_,_,_,,DT,
s02.cards.1.B.149.81,2,B,A,104,103,m,f,149.809495,150.089495,4,11,11,5,12,12,0.0,0.0,yellow,JJ,J,0.28,2,7.1429,1.7409,14.2857,1.0378,1,L*,_,_,_,,JJ,
s02.cards.1.B.15.74,2,B,A,104,103,m,f,15.7425,15.927465,1,1,1,3,3,65,15.7425,0.0,uh,UH,O,0.185,1,5.4064,0.6842,5.4064,-1.0807,3,H*,H-,_,H-,15.774,,
s02.cards.1.B.15.93,2,B,A,104,103,m,f,15.927465,16.0575,2,2,2,3,3,65,0.0,0.0,you,PRP,O,0.13,1,7.6902,2.074,15.3805,1.2990000000000002,1,_,_,_,_,,PRP,
s02.cards.1.B.150.09,2,B,A,104,103,m,f,150.089495,150.579495,5,12,12,5,12,12,0.0,5.6257,crescent,NN,N,0.49,2,4.0816,-0.1221,13.2653,0.7943,4,_,L-,L%,L-L%,,NN,
s02.cards.1.B.156.21,2,B,A,104,103,m,f,156.205149,156.32114199999995,1,1,1,6,10,10,5.6257,0.0,the,DT,O,0.116,1,8.6212,2.6406,17.2424,1.7432,1,_,_,_,_,,DT,215
s02.cards.1.B.156.32,2,B,A,104,103,m,f,156.32114199999995,157.021142,2,2,2,6,10,10,0.0,0.0,alien,NNP,N,0.7,3,4.2857,0.0021,6.6667,-0.78,4,H*,H-,H%,H-H%,156.4746,NN,215
s02.cards.1.B.157.02,2,B,A,104,103,m,f,157.021142,157.190783,3,3,3,6,10,10,0.0,0.0,and,CC,O,0.1696,1,5.8948,0.9814,16.2107,1.4971,1,_,_,_,_,157.1115,CC,
s02.cards.1.B.157.19,2,B,A,104,103,m,f,157.190783,157.38114199999995,4,4,4,6,10,10,0.0,0.0,then,RB,R,0.1904,1,5.2532,0.5909,15.7597,1.3895,1,H+!H*,_,_,_,,RB,163
s02.cards.1.B.157.38,2,B,A,104,103,m,f,157.38114199999995,157.517401,5,5,5,6,10,10,0.0,0.0,the,DT,O,0.1363,1,7.338999999999999,1.8602,14.6779,1.1314,1,_,_,_,_,,DT,184
s02.cards.1.B.157.52,2,B,A,104,103,m,f,157.517401,158.186012,6,6,6,6,10,10,0.0,0.6464,lion,NN,N,0.6686,2,2.9913,-0.7856,5.9826,-0.9432,4,!H*,H-,H%,H-H%,,NN,184
s02.cards.1.B.158.83,2,B,A,104,103,m,f,158.832428,158.957667,1,7,7,4,10,10,0.6464,0.0,and,CC,O,0.1252,1,7.9847,2.2532,21.958,2.8683,1,_,_,_,_,158.9125,CC,
s02.cards.1.B.158.96,2,B,A,104,103,m,f,158.957667,159.111142,2,8,8,4,10,10,0.0,0.0,then,RB,R,0.1535,1,6.5157,1.3592,19.5472,2.2931,1,H+!H*,_,_,_,,RB,230
s02.cards.1.B.159.11,2,B,A,104,103,m,f,159.111142,159.181142,3,9,9,4,10,10,0.0,0.0,the,DT,O,0.07,1,14.2857,6.0878,28.5714,4.4462,1,_,_,_,_,,DT,230
s02.cards.1.B.159.18,2,B,A,104,103,m,f,159.181142,159.681142,4,10,10,4,10,10,0.0,4.083,money,NN,N,0.5,2,4.0,-0.1717,8.0,-0.4619,4,!H*,L-,L%,L-L%,,NN,230
s02.cards.1.B.16.06,2,B,A,104,103,m,f,16.0575,16.3425,3,3,3,3,3,65,0.0,0.7525,ready,JJ,J,0.285,2,7.0175,1.6646,14.0351,0.978,4,L*,H-,H%,H-H%,,JJ,
s02.cards.1.B.163.76,2,B,A,104,103,m,f,163.764144,163.914144,1,1,1,12,15,15,4.083,0.0,the,DT,O,0.15,1,6.6667,1.4511,13.3333,0.8106,1,_,_,_,_,,DT,157
s02.cards.1.B.163.91,2,B,A,104,103,m,f,163.914144,164.604144,2,2,2,12,15,15,0.0,0.0,menorah,NNP,N,0.69,3,4.3478,0.0399,8.6957,-0.2959,4,H*,H-,H%,H-H%,164.0013,NN,233
s02.cards.1.B.164.60,2,B,A,104,103,m,f,164.604144,164.804144,3,3,3,12,15,15,0.0,0.0,is,VBZ,V,0.2,1,5.0,0.4368,10.0,0.0153,1,_,_,_,_,,VBZ,
s02.cards.1.B.164.80,2,B,A,104,103,m,f,164.804144,164.874144,4,4,4,12,15,15,0.0,0.0,the,DT,O,0.07,1,14.2857,6.0878,28.5714,4.4462,1,_,_,_,_,,DT,233
s02.cards.1.B.164.87,2,B,A,104,103,m,f,164.874144,165.254144,5,5,5,12,15,15,0.0,0.0,main,JJ,J,0.38,1,2.6316,-1.0045,7.8947,-0.487,1,H*,_,_,_,,JJ,233
s02.cards.1.B.165.25,2,B,A,104,103,m,f,165.254144,165.494144,6,6,6,12,15,15,0.0,0.0,big,JJ,J,0.24,1,4.1667,-0.0703,12.5,0.6117,1,H*,_,_,_,165.3147,JJ,233
s02.cards.1.B.165.49,2,B,A,104,103,m,f,165.494144,165.944144,7,7,7,12,15,15,0.0,0.0,thing,NN,N,0.45,1,2.2222,-1.2536,6.6667,-0.78,4,H*,H-,H%,H-H%,,NN,233
s02.cards.1.B.165.94,2,B,A,104,103,m,f,165.944144,166.064144,8,8,8,12,15,15,0.0,0.0,and,CC,O,0.12,1,8.3333,2.4654,22.9167,3.097,1,_,_,_,_,166.0451,CC,
s02.cards.1.B.166.06,2,B,A,104,103,m,f,166.064144,166.234144,9,9,9,12,15,15,0.0,0.0,then,RB,R,0.17,1,5.8824,0.9738,17.6471,1.8398,3,H+!H*,H-,_,H-,,RB,
s02.cards.1.B.166.23,2,B,A,104,103,m,f,166.234144,166.414144,10,10,10,12,15,15,0.0,0.0,there's,EX_BES,C,0.18,1,5.5556,0.7749,19.4444,2.2686,1,H*,_,_,_,,EX_VBZ,
s02.cards.1.B.166.41,2,B,A,104,103,m,f,166.414144,166.534144,11,11,11,12,15,15,0.0,0.0,an,DT,O,0.12,1,8.3333,2.4654,16.6667,1.6059,1,_,_,_,_,,DT,234
s02.cards.1.B.166.53,2,B,A,104,103,m,f,166.534144,167.108216,12,12,12,12,15,15,0.0,0.9659,arrow,NN,N,0.5741,2,3.4839,-0.4858,5.2258,-1.1238,4,H*,H-,H%,H-H%,166.7351,NN,234
s02.cards.1.B.168.07,2,B,A,104,103,m,f,168.074144,168.16790600000004,1,13,13,3,15,15,0.9659,0.0,and,CC,O,0.0938,1,10.6653,3.8845,29.3296,4.6271,1,_,_,_,_,168.1056,CC,234
s02.cards.1.B.168.17,2,B,A,104,103,m,f,168.16790600000004,168.357679,2,14,14,3,15,15,0.0,0.0,then,RB,R,0.1898,1,5.2695,0.6008,15.8084,1.4011,3-,H+!H*,H-,_,H-,,RB,234
s02.cards.1.B.168.36,2,B,A,104,103,m,f,168.357679,168.900424,3,15,15,3,15,15,0.0,4.5599,cantaloupe,NN,N,0.5427,3,5.5275,0.7578,14.7399,1.1462,4,L*,L-,L%,L-L%,,NN,
s02.cards.1.B.17.09,2,B,A,104,103,m,f,17.095,17.501831,1,1,4,1,30,65,0.7525,1.04,um,UH,O,0.4068,1,2.458,-1.1101,4.916,-1.1977,4,H*,L-,H%,L-H%,17.1004,,
s02.cards.1.B.173.46,2,B,A,104,103,m,f,173.460277,173.860715,1,1,1,3,8,8,4.5599,0.0,um,UH,O,0.4004,1,2.4973,-1.0862,4.9945,-1.179,4,H*,H-,L%,H-L%,173.5199,,
s02.cards.1.B.173.86,2,B,A,104,103,m,f,173.860715,173.930277,2,2,2,3,8,8,0.0,0.0,the,DT,O,0.0696,1,14.3757,6.1425,28.7513,4.4891,1,_,_,_,_,,DT,
s02.cards.1.B.173.93,2,B,A,104,103,m,f,173.930277,174.700277,3,3,3,3,8,8,0.0,0.4701,menorah,NNP,N,0.77,3,3.8961,-0.235,7.7922,-0.5115,4,H*,H-,L%,H-L%,174.3336,NN,
s02.cards.1.B.175.17,2,B,A,104,103,m,f,175.170381,175.270277,1,4,4,5,8,8,0.4701,0.0,the,DT,O,0.0999,1,10.0104,3.486,20.0208,2.4061,1,_,_,_,_,,DT,234
s02.cards.1.B.175.27,2,B,A,104,103,m,f,175.270277,175.675745,2,5,5,5,8,8,0.0,0.0,arrow,NN,N,0.4055,2,4.9326,0.3958,7.3989,-0.6053,3,H*,H-,_,H-,175.3386,NN,234
s02.cards.1.B.175.68,2,B,A,104,103,m,f,175.675745,175.790277,3,6,6,5,8,8,0.0,0.0,and,CC,O,0.1145,1,8.7312,2.7075,24.0108,3.3581,1,_,_,_,_,,CC,
s02.cards.1.B.175.79,2,B,A,104,103,m,f,175.790277,175.860277,4,7,7,5,8,8,0.0,0.0,the,DT,O,0.07,1,14.2857,6.0878,28.5714,4.4462,1,_,_,_,_,,DT,
s02.cards.1.B.175.86,2,B,A,104,103,m,f,175.860277,176.48926200000002,5,8,8,5,8,8,0.0,7.534,cantaloupe,NN,N,0.629,3,4.7696,0.2966,12.7189,0.664,4,H*,H-,L%,H-L%,175.9663,NN,
s02.cards.1.B.18.54,2,B,A,104,103,m,f,18.541831,18.771831,1,2,5,7,30,65,1.04,0.0,as,IN,O,0.23,1,4.3478,0.0399,8.6957,-0.2959,1,_,_,_,_,,IN,
s02.cards.1.B.18.77,2,B,A,104,103,m,f,18.771831,18.851831,2,3,6,7,30,65,0.0,0.0,the,DT,O,0.08,1,12.5,5.001,25.0,3.5941,1,_,_,_,_,,DT,166
s02.cards.1.B.18.85,2,B,A,104,103,m,f,18.851831,19.313448,3,4,7,7,30,65,0.0,0.0,main,JJ,J,0.4616,1,2.1663,-1.2877,6.4989,-0.82,2p,H*,_,_,_,19.2976,JJ,166
s02.cards.1.B.19.31,2,B,A,104,103,m,f,19.313448,19.721831,4,5,8,7,30,65,0.0,0.0,picture,NN,N,0.4084,2,4.8974,0.3744,13.0596,0.7453,3-,!H*,H-,_,H-,,NN,166
s02.cards.1.B.19.72,2,B,A,104,103,m,f,19.721831,19.861831,5,6,9,7,30,65,0.0,0.0,it's,PRP_BES,C,0.14,1,7.1429,1.7409,21.4286,2.742,1,_,_,_,_,,PRP_VBZ,165
s02.cards.1.B.19.86,2,B,A,104,103,m,f,19.861831,19.901831,6,7,10,7,30,65,0.0,0.0,a,DT,O,0.04,1,25.0,12.6081,25.0,3.5941,1,_,_,_,_,,DT,165
s02.cards.1.B.19.90,2,B,A,104,103,m,f,19.901831,20.486329,7,8,11,7,30,65,0.0,0.3655,blue,JJ,J,0.5845,1,1.7109,-1.5648,5.1326,-1.146,4,H*,L-,H%,L-H%,20.1058,NN,165
s02.cards.1.B.20.85,2,B,A,104,103,m,f,20.851831,21.511831,1,9,12,1,30,65,0.3655,1.03,lion,NN,N,0.66,2,3.0303,-0.7619,6.0606,-0.9246,4,H*,L-,H%,L-H%,20.8919,NN,167
s02.cards.1.B.210.44,2,B,A,104,103,m,f,210.435993,210.74684700000003,1,1,1,4,5,5,20.7532,0.0,so,RB,R,0.3109,1,3.2169,-0.6483,6.4339,-0.8356,1,H*,_,_,_,210.6655,RB,
s02.cards.1.B.210.75,2,B,A,104,103,m,f,210.74684700000003,210.79262000000003,2,2,2,4,5,5,0.0,0.0,I,PRP,O,0.0458,1,21.8469,10.6892,21.8469,2.8418,0,_,_,_,_,,PRP,238
s02.cards.1.B.210.79,2,B,A,104,103,m,f,210.79262000000003,210.873418,3,3,3,4,5,5,0.0,0.0,have,VBP,V,0.0808,1,12.3765,4.9259,30.9414,5.0116,1,_,_,_,_,,VBP,
s02.cards.1.B.210.87,2,B,A,104,103,m,f,210.873418,211.344702,4,4,4,4,5,5,0.0,1.1846,nothing,NN,N,0.4713,2,4.2437,-0.0234,10.6093,0.1606,4,!H*,H-,L%,H-L%,,NN,
s02.cards.1.B.212.53,2,B,A,104,103,m,f,212.529335,212.795993,1,5,5,1,5,5,1.1846,5.4623,okay,UH,O,0.2667,2,7.5002,1.9584,11.2504,0.3136,4,H+!H*,H-,L%,H-L%,212.5542,JJ,
s02.cards.1.B.218.26,2,B,A,104,103,m,f,218.2583,218.677806,1,1,1,5,31,31,5.4623,0.0,uh,UH,O,0.4195,1,2.3838,-1.1553,2.3838,-1.8019,4,H*,H-,L%,H-L%,218.2829,,
s02.cards.1.B.218.68,2,B,A,104,103,m,f,218.677806,219.006251,2,2,2,5,31,31,0.0,0.0,there,EX,O,0.3284,1,3.0446,-0.7531,8.1191,-0.4335,1,H*,_,_,_,,EX,
s02.cards.1.B.219.01,2,B,A,104,103,m,f,219.006251,219.126251,3,3,3,5,31,31,0.0,0.0,is,VBZ,V,0.12,1,8.3333,2.4654,16.6667,1.6059,1,_,_,_,_,,VBZ,
s02.cards.1.B.219.13,2,B,A,104,103,m,f,219.126251,219.232085,4,4,4,5,31,31,0.0,0.0,a,DT,O,0.1058,1,9.4488,3.1442,9.4488,-0.1162,1,_,_,_,_,,DT,245
s02.cards.1.B.219.23,2,B,A,104,103,m,f,219.232085,219.931213,5,5,5,5,31,31,0.0,0.675,shoe,NN,N,0.6991,1,1.4304,-1.7355,2.8607,-1.6881,4,H*,H-,L%,H-L%,219.4979,NN,245
s02.cards.1.B.22.54,2,B,A,104,103,m,f,22.541831,22.643856,1,10,13,2,30,65,1.03,0.0,and,CC,O,0.102,1,9.8015,3.3589,26.9542,4.0603,1,_,_,_,_,,CC,167
s02.cards.1.B.22.64,2,B,A,104,103,m,f,22.643856,22.991831,2,11,14,2,30,65,0.0,0.0604,then,RB,R,0.348,1,2.8738,-0.8571,8.6213,-0.3137,3,H*,H-,_,H-,22.6787,RB,167
s02.cards.1.B.220.61,2,B,A,104,103,m,f,220.606251,221.113072,1,6,6,1,31,31,0.675,0.4275,um,UH,O,0.5068,1,1.9731,-1.4052,3.9462,-1.4291,4,H*,!H-,L%,!H-L%,220.6658,,
s02.cards.1.B.221.54,2,B,A,104,103,m,f,221.540587,221.84803,1,7,7,1,31,31,0.4275,1.2043,like,UH,O,0.3074,1,3.2526,-0.6265,9.7579,-0.0425,3p,H*,L-,_,L-,221.663,IN,
s02.cards.1.B.223.05,2,B,A,104,103,m,f,223.05232,223.206251,1,8,8,1,31,31,1.2043,0.2,s-,XX,O,0.1539,1,6.4964,1.3475,9.7446,-0.0457,1p,_,_,_,_,,,
s02.cards.1.B.223.41,2,B,A,104,103,m,f,223.406251,223.566251,1,9,9,5,31,31,0.2,0.0,like,UH,O,0.16,1,6.25,1.1975,18.75,2.1029,1,H*,_,_,_,223.4316,IN,
s02.cards.1.B.223.57,2,B,A,104,103,m,f,223.566251,223.616251,2,10,10,5,31,31,0.0,0.0,a,DT,O,0.05,1,20.0,9.5653,20.0,2.4012,1,_,_,_,_,,DT,
s02.cards.1.B.223.62,2,B,A,104,103,m,f,223.616251,224.066251,3,11,11,5,31,31,0.0,0.0,spa,NN,N,0.45,1,2.2222,-1.2536,6.6667,-0.78,4,H*,H-,L%,H-L%,,NN,
s02.cards.1.B.224.07,2,B,A,104,103,m,f,224.066251,224.316251,4,12,12,5,31,31,0.0,0.0,like,IN,O,0.25,1,4.0,-0.1717,12.0,0.4925,1,H*,_,_,_,,IN,
s02.cards.1.B.224.32,2,B,A,104,103,m,f,224.316251,224.486251,5,13,13,5,31,31,0.0,0.1835,a,DT,O,0.17,1,5.8824,0.9738,5.8824,-0.9671,2p,_,_,_,_,,DT,
s02.cards.1.B.224.67,2,B,A,104,103,m,f,224.66974700000003,225.271773,1,14,14,1,31,31,0.1835,0.7546,male,NN,N,0.602,1,1.6611,-1.5951,4.9832,-1.1817,4,H*,L-,H%,L-H%,224.7443,JJ,
s02.cards.1.B.226.03,2,B,A,104,103,m,f,226.026388,226.176251,1,15,15,7,31,31,0.7546,0.0,two,CD,O,0.1499,1,6.6728,1.4548,13.3455,0.8135,1,H*,_,_,_,226.1023,CD,191
s02.cards.1.B.226.18,2,B,A,104,103,m,f,226.176251,226.446251,2,16,16,7,31,31,0.0,0.0,tone,NN,N,0.27,1,3.7037,-0.35200000000000004,11.1111,0.2804,1,!H*,_,_,_,,NN,
s02.cards.1.B.226.45,2,B,A,104,103,m,f,226.446251,226.898833,3,17,17,7,31,31,0.0,0.0,shoe,NN,N,0.4526,1,2.2095,-1.2613,4.4191,-1.3163,4,!H*,H-,L%,H-L%,,NN,
s02.cards.1.B.226.90,2,B,A,104,103,m,f,226.898833,227.036251,4,18,18,7,31,31,0.0,0.0,and,CC,O,0.1374,1,7.2771,1.8226,20.0119,2.404,1,_,_,_,_,227.0227,CC,
s02.cards.1.B.227.04,2,B,A,104,103,m,f,227.036251,227.216251,5,19,19,7,31,31,0.0,0.0,then,RB,R,0.18,1,5.5556,0.7749,16.6667,1.6059,3-,H+!H*,H-,_,H-,,RB,
s02.cards.1.B.227.22,2,B,A,104,103,m,f,227.216251,227.416251,6,20,20,7,31,31,0.0,0.0,there's,EX_BES,C,0.2,1,5.0,0.4368,17.5,1.8047,1,_,_,_,_,,EX_VBZ,
s02.cards.1.B.227.42,2,B,A,104,103,m,f,227.416251,228.107125,7,21,21,7,31,31,0.0,0.8991,carrots,NNS,N,0.6909,2,2.8949,-0.8443,8.6847,-0.2986,4,H*,H-,L%,H-L%,227.6323,NNS,246
s02.cards.1.B.229.01,2,B,A,104,103,m,f,229.006251,229.116251,1,22,22,3,31,31,0.8991,0.0,on,IN,O,0.11,1,9.0909,2.9264,18.1818,1.9674,1,_,_,_,_,,IN,
s02.cards.1.B.229.12,2,B,A,104,103,m,f,229.116251,229.176251,2,23,23,3,31,31,0.0,0.0,the,DT,O,0.06,1,16.6667,7.5367,33.3333,5.5823,1,_,_,_,_,,DT,157
s02.cards.1.B.229.18,2,B,A,104,103,m,f,229.176251,229.655432,3,24,24,3,31,31,0.0,0.0725,left,NN,N,0.4792,1,2.0869,-1.336,8.3476,-0.379,4,L*,L-,H%,L-H%,,NN,157
s02.cards.1.B.229.73,2,B,A,104,103,m,f,229.727954,230.008974,1,25,25,1,31,31,0.0725,0.0514,and,CC,O,0.281,1,3.5585,-0.4404,9.7858,-0.0358,3,H*,H-,_,H-,229.8224,CC,
s02.cards.1.B.23.05,2,B,A,104,103,m,f,23.052211,23.211831,1,12,15,3,30,65,0.0604,0.0,in,IN,O,0.1596,1,6.2649,1.2066,12.5298,0.6188,1,_,_,_,_,,IN,167
s02.cards.1.B.23.21,2,B,A,104,103,m,f,23.211831,23.281831,2,13,16,3,30,65,0.0,0.0,the,DT,O,0.07,1,14.2857,6.0878,28.5714,4.4462,1,_,_,_,_,,DT,168
s02.cards.1.B.23.28,2,B,A,104,103,m,f,23.281831,23.784216,3,14,17,3,30,65,0.0,0.1391,bottom,NN,N,0.5024,2,3.981,-0.1833,9.9525,0.0039,3,L*,L-,_,L-,,NN,168
s02.cards.1.B.23.92,2,B,A,104,103,m,f,23.923357,24.171831,1,15,18,4,30,65,0.1391,0.0,left,VBN,V,0.2485,1,4.0246,-0.1568,16.0983,1.4702,1,H*,_,_,_,,JJ,169
s02.cards.1.B.230.06,2,B,A,104,103,m,f,230.060344,230.165669,1,26,26,3,31,31,0.0514,0.0,a,DT,O,0.1053,1,9.4944,3.172,9.4944,-0.1054,1,_,_,_,_,,DT,
s02.cards.1.B.230.17,2,B,A,104,103,m,f,230.165669,230.536251,2,27,27,3,31,31,0.0,0.0,tennis,NN,N,0.3706,2,5.3969,0.6784,13.4923,0.8485,1,H*,_,_,_,230.3066,NN,
s02.cards.1.B.230.54,2,B,A,104,103,m,f,230.536251,230.95779700000003,3,28,28,3,31,31,0.0,0.0785,racket,NN,N,0.4215,2,4.7444,0.2813,11.8611,0.4593,3,!H*,H-,_,H-,,NN,
